time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-06-30T23:43:36.868Z,37.7874,-114.3137,3.1,4.2,ml,74,88.57,0.213,0.162,nn,nn00688850,2019-07-06T05:38:00.094Z,"19km SE of Pioche, Nevada",earthquake,,0.8,0.41,24,reviewed,nn,nn
2019-06-30T23:38:51.673Z,-6.2382,149.1618,72.42,4.4,mb,,79,3.615,0.55,us,us70004guh,2019-07-13T03:51:36.040Z,"43km W of Kandrian, Papua New Guinea",earthquake,9.5,12.7,0.155,12,reviewed,us,us
2019-06-30T23:34:53.459Z,14.3537,-92.8688,10,4.8,mwr,,117,1.149,0.81,us,us700047t5,2019-07-01T00:11:47.040Z,"63km SW of Puerto Madero, Mexico",earthquake,3.7,1.8,0.089,12,reviewed,us,us
2019-06-30T23:34:11.310Z,19.2643,-65.3176,72,2.72,md,6,328,1.2415,0.21,pr,pr2019181034,2019-07-01T22:01:57.040Z,"128km NNE of Vieques, Puerto Rico",earthquake,4.16,8.34,0.45,4,reviewed,pr,pr
2019-06-30T23:18:11.034Z,-17.3357,-69.2821,167.21,4.4,mb,,88,0.315,1.21,us,us700047t1,2019-06-30T23:43:37.040Z,"81km E of Chuquitira, Peru",earthquake,8.8,7.3,0.07,59,reviewed,us,us
2019-06-30T23:11:58.699Z,69.4822,-144.2704,7.2,3.5,ml,,,,0.67,ak,ak0198bq19sf,2019-07-02T02:58:00.040Z,"76km SSW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-06-30T22:26:40.756Z,-31.304,-68.8226,112.36,4.2,mwr,,69,0.268,0.95,us,us700047sp,2019-06-30T22:55:45.743Z,"28km NNW of Zonda, Argentina",earthquake,6.6,1.9,0.083,14,reviewed,us,us
2019-06-30T17:45:53.070Z,66.3442,-157.5814,15.7,3.2,ml,,,,0.9,ak,ak0198bmnxwi,2019-06-30T22:28:41.785Z,"70km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-30T16:39:59.947Z,-15.5808,167.5797,62.06,4.6,mb,,81,10.265,0.66,us,us70004gub,2019-07-10T16:45:26.040Z,"44km E of Luganville, Vanuatu",earthquake,13.2,9.2,0.157,14,reviewed,us,us
2019-06-30T15:30:23.953Z,15.2436,-60.8196,112.25,4.1,ml,,162,0.469,0.27,us,us700047sf,2019-07-09T13:24:04.040Z,"47km ESE of La Plaine, Dominica",earthquake,7.3,8.2,0.071,26,reviewed,us,us
2019-06-30T15:25:09.850Z,18.6468,-64.7911,37,3.01,md,15,336,1.172,0.76,pr,pr2019181026,2019-07-09T13:28:37.040Z,"21km NW of Road Town, British Virgin Islands",earthquake,5.6,28.9,0.42,12,reviewed,pr,pr
2019-06-30T15:00:10.483Z,69.6802,-145.0685,0,2.7,ml,,,,1.09,ak,ak0198bl7cax,2019-06-30T15:22:07.040Z,"86km SW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-30T14:53:25.680Z,19.4521,-65.2938,69,2.89,md,12,319,1.3894,0.65,pr,pr2019181025,2019-06-30T17:20:27.040Z,"136km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.36,22.2,0.32,9,reviewed,pr,pr
2019-06-30T14:26:32.307Z,13.4093,40.6697,9.97,4.5,mb,,71,2.829,0.67,us,us70004gua,2019-07-10T16:23:15.040Z,"124km WSW of Eid, Eritrea",earthquake,9.8,5,0.112,23,reviewed,us,us
2019-06-30T14:21:40.097Z,51.4816,-176.8372,61.26,4.7,mb,,154,0.412,0.9,us,us700047pz,2019-07-10T16:07:15.040Z,"46km SSW of Adak, Alaska",earthquake,7,6.3,0.028,380,reviewed,us,us
2019-06-30T13:59:34.999Z,-34.4336,-178.3332,10,4.2,mb,,176,5.184,0.14,us,us70004gu8,2019-07-10T15:50:43.040Z,"South of the Kermadec Islands",earthquake,10.5,1.9,0.187,9,reviewed,us,us
2019-06-30T13:33:05.459Z,-17.2181,-179.0897,550.52,4.3,mb,,151,2.777,0.42,us,us70004gu7,2019-07-10T15:34:47.040Z,"185km ESE of Lambasa, Fiji",earthquake,17.4,11.1,0.117,21,reviewed,us,us
2019-06-30T13:32:31.105Z,28.4168,104.7767,10,4.3,mb,,155,4.515,0.77,us,us70004gu6,2019-07-10T15:20:38.040Z,"7km SE of Xunchang, China",earthquake,14.1,1.9,0.168,10,reviewed,us,us
2019-06-30T12:44:24.009Z,54.8799,164.7051,10,4.1,mb,,127,4.031,0.63,us,us70004gu4,2019-07-18T12:38:11.040Z,"89km WSW of Nikol'skoye, Russia",earthquake,10.7,2,0.114,21,reviewed,us,us
2019-06-30T12:28:31.499Z,61.5024,-149.7656,51.4,3.1,ml,,,,0.54,ak,ak0198bjl32p,2019-07-18T08:58:16.040Z,"8km W of Knik-Fairview, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-06-30T12:26:54.533Z,-23.7126,178.8283,557.96,4.2,mb,,119,5.982,0.64,us,us70004gu3,2019-07-18T08:55:03.040Z,"South of the Fiji Islands",earthquake,12.8,8.5,0.095,31,reviewed,us,us
2019-06-30T10:46:08.369Z,-31.1058,-177.0998,10,4.3,mb,,132,1.988,0.85,us,us70004gu1,2019-07-18T08:48:59.040Z,"175km ENE of L'Esperance Rock, New Zealand",earthquake,8.9,1.8,0.142,14,reviewed,us,us
2019-06-30T10:32:55.661Z,46.8951,-112.5123,10.14,2.7,ml,,54,0.115,0.65,us,us700047nc,2019-07-18T08:36:28.141Z,"14km ESE of Lincoln, Montana",earthquake,2.2,5.6,0.081,20,reviewed,us,us
2019-06-30T09:47:51.810Z,19.7995,-65.2645,58,3.34,md,8,331,1.7007,0.32,pr,pr2019181024,2019-07-18T08:35:20.040Z,"169km NNE of Vieques, Puerto Rico",earthquake,4.86,20.69,0.3,7,reviewed,pr,pr
2019-06-30T08:56:27.111Z,-5.547,147.1882,194.05,4.6,mb,,35,3.485,0.84,us,us700047mp,2019-06-30T09:16:21.040Z,"131km N of Lae, Papua New Guinea",earthquake,8.5,7.1,0.039,196,reviewed,us,us
2019-06-30T08:55:39.360Z,19.5423,-65.2706,49,2.73,md,8,330,1.4771,0.37,pr,pr2019181023,2019-06-30T14:44:34.677Z,"137km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.59,22.33,0.2,6,reviewed,pr,pr
2019-06-30T08:54:21.900Z,19.068,-67.8078,33,3.02,md,9,331,0.9196,0.35,pr,pr2019181022,2019-06-30T14:43:43.850Z,"82km NE of Punta Cana, Dominican Republic",earthquake,2.91,21.55,0.03,9,reviewed,pr,pr
2019-06-30T07:41:05.864Z,-17.2051,-69.5241,168.03,4.3,mb,,91,0.384,0.8,us,us700047m2,2019-06-30T08:46:11.040Z,"56km E of Chuquitira, Peru",earthquake,7.1,3.9,0.108,24,reviewed,us,us
2019-06-30T07:14:10.304Z,-18.0079,-178.5919,641.95,4.2,mb,,74,3.206,0.81,us,us700047lv,2019-06-30T11:31:24.040Z,"278km SE of Lambasa, Fiji",earthquake,15.7,9.9,0.074,51,reviewed,us,us
2019-06-30T06:53:46.824Z,43.3234,142.2935,166.22,4.5,mb,,99,0.824,0.7,us,us700047ln,2019-06-30T07:15:14.040Z,"7km WSW of Shimo-furano, Japan",earthquake,7.1,5.8,0.036,221,reviewed,us,us
2019-06-30T06:37:54.020Z,18.436,-68.8531,113,4.5,ml,22,168,0.9172,0.77,pr,pr2019181008,2019-07-06T21:48:53.032Z,"16km SW of Salvaleon de Higuey, Dominican Republic",earthquake,4.11,3.37,0.33,19,reviewed,pr,pr
2019-06-30T05:50:59.692Z,-31.5352,-71.5026,41.06,4.5,mb,,146,0.542,0.34,us,us700047l0,2019-06-30T10:36:35.217Z,"33km WNW of Illapel, Chile",earthquake,5.1,6.1,0.091,36,reviewed,us,us
2019-06-30T05:10:24.420Z,19.719,-65.312,71,2.92,md,5,333,1.6657,0.17,pr,pr2019181017,2019-06-30T10:28:04.040Z,"163km NNE of Vieques, Puerto Rico",earthquake,3.86,13,0.39,4,reviewed,pr,pr
2019-06-30T04:17:37.510Z,19.6256,-65.2868,78,3.29,md,4,329,1.5864,0.27,pr,pr2019181014,2019-07-02T21:36:57.040Z,"127km NNE of Vieques, Puerto Rico",earthquake,6.57,16.129,0.1,3,reviewed,pr,pr
2019-06-30T04:13:44.440Z,19.5706,-65.179,71,2.64,md,5,332,1.5777,0.26,pr,pr2019181012,2019-07-02T21:11:40.040Z,"125km NNE of Vieques, Puerto Rico",earthquake,5.36,16.49,0.15,4,reviewed,pr,pr
2019-06-30T04:01:47.060Z,19.6911,-65.2436,112,3.84,md,18,301,1.6173,0.37,pr,pr2019181004,2019-06-30T04:48:21.040Z,"159km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.57,8.67,0.38,17,reviewed,pr,pr
2019-06-30T03:59:08.815Z,-6.5163,127.9992,329.24,4.5,mb,,98,3.583,0.86,us,us70004gtn,2019-07-11T00:02:16.040Z,"Banda Sea",earthquake,9.6,10,0.205,7,reviewed,us,us
2019-06-30T03:48:04.761Z,69.6527,-144.9939,0,3.1,ml,,,,0.81,ak,ak0198becexd,2019-06-30T03:57:02.609Z,"75km SW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-30T03:10:37.810Z,18.957,-64.6936,34,3.36,md,13,335,1.4137,0.21,pr,pr2019181005,2019-07-02T21:04:13.040Z,"60km N of Road Town, British Virgin Islands",earthquake,1.81,12.97,0.32,13,reviewed,pr,pr
2019-06-30T02:57:22.201Z,-24.6659,-176.9817,35,4.3,mb,,141,8.592,0.72,us,us70004gtm,2019-07-10T23:49:15.040Z,"South of the Fiji Islands",earthquake,7.1,2,0.169,10,reviewed,us,us
2019-06-30T02:09:30.598Z,55.8258,-158.4497,54.6,3,ml,,,,0.68,ak,ak0198bdiodz,2019-06-30T02:24:27.040Z,"51km SSE of Chignik Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-06-30T01:53:52.710Z,19.24,-65.1483,8,2.64,md,16,322,1.3024,0.35,pr,pr2019181003,2019-07-02T20:56:56.040Z,"102km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,13.09,18.58,0.28,12,reviewed,pr,pr
2019-06-30T01:50:42.470Z,19.2611,-65.0546,6,4,md,23,218,1.3722,0.4,pr,pr2019181002,2019-06-30T18:46:35.309Z,"88km N of Culebra, Puerto Rico",earthquake,2.79,2.09,0.22,16,reviewed,pr,pr
2019-06-30T01:42:24.749Z,50.237,-176.9124,10,4.3,mb,,212,1.653,0.87,us,us700047jl,2019-06-30T17:28:09.646Z,"183km S of Adak, Alaska",earthquake,6.1,2,0.047,126,reviewed,us,us
2019-06-30T01:40:59.659Z,13.1122,124.588,85.98,4.6,mb,,161,3.683,0.37,us,us70004gtj,2019-07-10T21:44:33.040Z,"43km E of Prieto Diaz, Philippines",earthquake,11.5,14.1,0.182,9,reviewed,us,us
2019-06-30T01:18:42.936Z,39.7711,54.592,33.6,4.4,mb,,116,7.577,1.16,us,us700047jd,2019-06-30T19:36:34.667Z,"34km NNE of Balkanabat, Turkmenistan",earthquake,9.4,6.9,0.107,25,reviewed,us,us
2019-06-30T01:13:41.033Z,36.3454,140.9916,35,4.5,mb,,201,1.529,0.6,us,us700047jh,2019-06-30T01:48:35.040Z,"35km E of Oarai, Japan",earthquake,8.8,2,0.163,11,reviewed,us,us
2019-06-30T01:10:38.529Z,6.9461,123.8763,54.29,4.9,mb,,129,1.694,0.59,us,us70004gti,2019-07-10T21:32:19.040Z,"22km NW of Gadung, Philippines",earthquake,8.3,7.5,0.168,13,reviewed,us,us
2019-06-29T23:03:03.686Z,-1.8841,-12.981,10,4.9,mb,,47,6.163,0.98,us,us700047ih,2019-06-29T23:24:10.040Z,"North of Ascension Island",earthquake,9.7,1.9,0.055,105,reviewed,us,us
2019-06-29T22:26:01.047Z,-18.6983,-172.8964,10,4.9,mb,,73,2.836,1.67,us,us700047hx,2019-06-29T22:47:15.040Z,"114km E of Neiafu, Tonga",earthquake,5,1.9,0.097,33,reviewed,us,us
2019-06-29T22:01:22.381Z,69.3307,-144.3415,0,2.5,ml,,,,0.85,ak,ak0198a1u8zk,2019-06-29T22:16:49.040Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-29T21:28:04.670Z,18.85,-64.3738,22,3.44,md,17,340,1.6361,0.44,pr,pr2019180008,2019-07-12T02:59:03.040Z,"47km NNE of Road Town, British Virgin Islands",earthquake,4.24,32.24,0.25,14,reviewed,pr,pr
2019-06-29T20:31:12.883Z,13.1643,144.9596,47.53,4.6,mb,,62,0.431,0.96,us,us700047gv,2019-07-01T03:16:49.331Z,"25km ESE of Inarajan Village, Guam",earthquake,7.6,6.2,0.058,89,reviewed,us,us
2019-06-29T20:14:43.600Z,-18.5438,-69.3857,126.22,4.9,mb,,78,0.923,0.92,us,us700047gj,2019-06-30T01:39:44.713Z,"42km SSE of Putre, Chile",earthquake,5.5,5.4,0.032,299,reviewed,us,us
2019-06-29T20:05:12.800Z,14.8337,-93.7732,39.67,4.5,mb,,162,2.034,0.81,us,us700047gc,2019-06-29T21:47:37.040Z,"112km SSW of Pijijiapan, Mexico",earthquake,7.3,10.1,0.046,139,reviewed,us,us
2019-06-29T19:59:24.714Z,-1.5162,-12.3506,10,4.9,mb,,73,11.049,0.87,us,us700047ga,2019-06-29T20:22:27.040Z,"North of Ascension Island",earthquake,12,1.9,0.086,42,reviewed,us,us
2019-06-29T19:51:20.892Z,-1.7531,-13.0395,10,5,mb,,49,6.278,1.05,us,us700047g7,2019-07-03T18:37:58.040Z,"North of Ascension Island",earthquake,10.7,1.9,0.068,69,reviewed,us,us
2019-06-29T19:46:36.750Z,-56.2781,-27.2372,104.96,5.3,mb,,90,5.652,0.79,us,us700047fz,2019-06-29T20:02:09.040Z,"47km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.5,7,0.077,57,reviewed,us,us
2019-06-29T19:44:10.531Z,22.2807,122.5072,10,5.2,mww,,60,1.423,0.99,us,us700047fu,2019-06-30T02:57:43.118Z,"149km ESE of Taitung City, Taiwan",earthquake,6.4,1.9,0.069,20,reviewed,us,us
2019-06-29T19:36:42.794Z,-8.8913,158.1824,10,5.1,mb,,56,1.825,1.02,us,us700047fr,2019-06-29T19:56:53.040Z,"132km SW of Dadali, Solomon Islands",earthquake,11.4,1.8,0.038,230,reviewed,us,us
2019-06-29T19:33:22.121Z,-1.6617,-12.9817,10,4.5,mb,,121,6.379,0.64,us,us70004fww,2019-07-12T03:06:24.040Z,"North of Ascension Island",earthquake,6.5,1.9,0.163,11,reviewed,us,us
2019-06-29T19:30:07.090Z,20.688,-155.7481667,19.73,2.78,ml,15,240,0.4586,0.26,hv,hv71015776,2019-07-13T04:24:10.040Z,"26km ESE of Hana, Hawaii",earthquake,5.19,18.44,0.123,10,reviewed,hv,hv
2019-06-29T19:27:08.591Z,-1.7348,-12.8957,10,4.6,mb,,182,11.581,0.72,us,us70004fwi,2019-07-12T02:45:53.040Z,"North of Ascension Island",earthquake,15.4,1.9,0.136,16,reviewed,us,us
2019-06-29T19:23:55.611Z,56.2042,164.554,10,4.2,mb,,112,4.682,0.77,us,us700047fd,2019-07-19T02:00:20.040Z,"128km E of Ust'-Kamchatsk Staryy, Russia",earthquake,9.1,1.9,0.097,30,reviewed,us,us
2019-06-29T19:03:27.460Z,18.2673,-65.614,97,2.67,md,5,322,0.4714,0.36,pr,pr2019180007,2019-06-30T00:44:28.672Z,"3km E of Ceiba, Puerto Rico",earthquake,7.55,4.93,0,1,reviewed,pr,pr
2019-06-29T19:00:07.427Z,9.711,125.0643,45.38,5,mww,,50,2.673,0.72,us,us700047eq,2019-07-19T01:53:50.810Z,"32km SW of Pintuyan, Philippines",earthquake,7.5,4.6,0.089,12,reviewed,us,us
2019-06-29T17:37:23.124Z,60.2103,-152.4663,94.3,2.5,ml,,,,0.56,ak,ak01989z2tfa,2019-07-02T16:38:05.040Z,"34km SSE of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T17:14:27.441Z,-8.9376,158.7076,1,4.6,mb,,81,1.321,0.65,us,us700047dy,2019-07-02T15:57:36.040Z,"104km SSW of Dadali, Solomon Islands",earthquake,8.3,4.7,0.073,61,reviewed,us,us
2019-06-29T16:20:05.678Z,24.9809,122.1735,159.3,4.5,mb,,81,0.613,0.89,us,us700047d9,2019-06-29T16:34:56.040Z,"46km ESE of Keelung, Taiwan",earthquake,7.2,7.7,0.108,25,reviewed,us,us
2019-06-29T15:56:21.358Z,67.6167,-156.6581,0,2.7,ml,,,,0.64,ak,ak01989y00or,2019-06-29T18:46:03.040Z,"79km N of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-06-29T13:20:48.020Z,-31.466,-69.521,116.9,4.5,mb,,92,0.719,1.04,us,us700047ap,2019-06-29T14:48:18.040Z,"18km SW of Calingasta, Argentina",earthquake,7.1,6.1,0.104,27,reviewed,us,us
2019-06-29T13:20:21.388Z,33.6143,82.5546,10,4.6,mb,,100,6.721,1.26,us,us700047ar,2019-06-29T21:23:03.886Z,"191km NE of Napug, China",earthquake,4.8,1.9,0.054,103,reviewed,us,us
2019-06-29T13:11:42.084Z,56.079,-149.4929,10.1,2.5,ml,,,,0.73,ak,ak01989wjqqj,2019-06-29T20:56:35.910Z,"260km SE of Kodiak, Alaska",earthquake,,6.5,,,reviewed,ak,ak
2019-06-29T13:10:38.270Z,19.1716,-65.3605,59,2.74,md,5,326,1.1395,0.24,pr,pr2019180005,2019-06-29T15:18:20.522Z,"96km NNE of Luquillo, Puerto Rico",earthquake,5.42,14.34,0.37,4,reviewed,pr,pr
2019-06-29T13:01:17.265Z,40.4419,20.7188,10,4.7,mb,,61,0.609,1.26,us,us700047af,2019-07-05T03:21:48.109Z,"12km NNE of Erseke, Albania",earthquake,2.2,1.9,0.133,17,reviewed,us,us
2019-06-29T11:45:10.597Z,44.4066,-129.5417,10,3.1,ml,,213,4.011,0.6,us,us7000479l,2019-06-30T01:57:30.377Z,"Off the coast of Oregon",earthquake,3.1,2,0.054,45,reviewed,us,us
2019-06-29T10:01:13.615Z,45.2033,149.6582,90.98,4.4,mb,,173,5.11,0.66,us,us7000478q,2019-06-29T10:28:13.040Z,"139km E of Kuril'sk, Russia",earthquake,8.2,9,0.054,100,reviewed,us,us
2019-06-29T09:07:46.561Z,36.4251,-113.8236,9.45,3.5,mwr,,24,0.748,0.99,us,us7000478b,2019-07-10T23:23:52.989Z,"47km SSE of Mesquite, Nevada",earthquake,3,8.9,0.033,88,reviewed,us,us
2019-06-29T08:48:42.628Z,66.3389,-157.562,12.2,3,ml,,,,0.88,ak,ak01989tsbao,2019-07-18T07:34:34.040Z,"72km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-29T08:08:27.883Z,8.3171,126.8166,52.89,5,mb,,107,1.743,0.66,us,us7000477y,2019-07-18T07:33:19.329Z,"45km ENE of Barcelona, Philippines",earthquake,9.4,7.8,0.061,86,reviewed,us,us
2019-06-29T07:58:58.802Z,36.3779,-113.842,5,3.8,mwr,,26,0.773,0.41,us,us7000477q,2019-07-18T07:32:09.473Z,"46km NNE of Meadview, Arizona",earthquake,1.6,1.9,0.031,101,reviewed,us,us
2019-06-29T07:02:47.950Z,21.7079,143.9467,154.98,4.2,mb,,158,5.599,1.08,us,us70004fw1,2019-07-18T07:26:45.040Z,"162km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,14.3,9.6,0.121,19,reviewed,us,us
2019-06-29T06:57:49.616Z,42.7062,146.1069,40.2,4.4,mb,,173,2.292,0.56,us,us7000477g,2019-07-18T07:20:08.040Z,"81km SSE of Nemuro, Japan",earthquake,3.7,10.2,0.123,19,reviewed,us,us
2019-06-29T06:57:46.610Z,19.3488,-66.3413,36,2.88,md,10,306,0.8918,0.28,pr,pr2019180003,2019-07-18T07:18:49.040Z,"103km N of Brenas, Puerto Rico",earthquake,1.87,11.32,0.25,10,reviewed,pr,pr
2019-06-29T06:47:04.303Z,-8.1929,108.9633,78.89,5.1,mb,,122,1.569,0.84,us,us7000477c,2019-07-18T07:17:02.040Z,"54km S of Karangbadar Kidul, Indonesia",earthquake,8.2,7,0.083,47,reviewed,us,us
2019-06-29T06:30:08.482Z,-31.7222,-69.3598,114.08,4.4,mb,,75,0.602,0.57,us,us70004774,2019-07-18T07:14:47.252Z,"43km S of Calingasta, Argentina",earthquake,5.6,5.8,0.098,30,reviewed,us,us
2019-06-29T06:05:36.877Z,60.1868,-153.8882,186.8,2.8,ml,,,,0.78,ak,ak01989sc7xj,2019-07-18T07:13:08.040Z,"72km NE of Old Iliamna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-29T05:02:30.830Z,8.151,126.6194,58.37,4.5,mb,,113,1.489,0.58,us,us7000476s,2019-07-18T07:09:51.040Z,"20km E of Barcelona, Philippines",earthquake,13.6,9.6,0.101,29,reviewed,us,us
2019-06-29T05:00:23.362Z,-15.9998,-74.2325,35,4.8,mb,,142,4.403,0.42,us,us7000476b,2019-07-18T07:08:07.531Z,"75km SSE of Acari, Peru",earthquake,11.1,1.9,0.081,47,reviewed,us,us
2019-06-29T04:57:03.677Z,-30.1916,-71.3462,55.72,4.5,mb,,133,0.287,0.75,us,us7000476a,2019-06-29T14:02:48.393Z,"26km S of Coquimbo, Chile",earthquake,2.2,7.3,0.243,5,reviewed,us,us
2019-06-29T04:55:38.927Z,55.9385,-149.7906,10,3.1,ml,,215,2.323,0.42,us,us70004769,2019-06-29T05:10:53.040Z,"260km SE of Kodiak, Alaska",earthquake,5.3,2,0.059,38,reviewed,us,us
2019-06-29T04:16:11.734Z,55.8572,164.1338,10,4.1,mb,,231,19.483,0.93,us,us70004760,2019-06-29T04:44:05.040Z,"111km ESE of Ust'-Kamchatsk Staryy, Russia",earthquake,9.7,2,0.09,34,reviewed,us,us
2019-06-29T03:36:44.093Z,-6.2172,131.7421,53.91,4.4,mb,,116,1.808,0.75,us,us7000475n,2019-06-29T04:03:07.040Z,"127km WSW of Tual, Indonesia",earthquake,6.1,9.3,0.138,15,reviewed,us,us
2019-06-29T03:26:23.890Z,19.407,-155.6181667,43.15,2.54,ml,53,76,0.009856,0.2,hv,hv71014841,2019-07-03T19:51:40.530Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.64,0.57,0.096,42,reviewed,hv,hv
2019-06-29T01:57:21.069Z,60.0807,-152.9482,103.6,2.9,ml,,,,0.63,ak,ak01989po625,2019-07-02T19:41:06.684Z,"46km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T01:06:32.966Z,-14.5678,-76.6635,10,4.6,mb,,180,2.57,1.06,us,us7000474i,2019-06-29T01:55:39.933Z,"88km SSW of Paracas, Peru",earthquake,6.9,1.9,0.165,11,reviewed,us,us
2019-06-29T01:04:05.652Z,56.3047,163.9927,10,4.8,mb,,117,4.519,1.17,us,us7000474h,2019-06-29T01:26:11.040Z,"94km E of Ust'-Kamchatsk Staryy, Russia",earthquake,10.7,1.9,0.027,435,reviewed,us,us
2019-06-29T00:57:15.110Z,19.4271,-67.5996,28,2.94,md,7,342,1.0767,0.43,pr,pr2019180006,2019-06-29T21:25:09.040Z,"113km NE of Punta Cana, Dominican Republic",earthquake,5.52,30.93,0.17,4,reviewed,pr,pr
2019-06-28T23:30:30.084Z,1.46,126.3119,36.79,4.1,mb,,187,1.256,0.39,us,us70004ewh,2019-07-09T05:24:57.040Z,"125km E of Bitung, Indonesia",earthquake,13.9,25,0.184,8,reviewed,us,us
2019-06-28T23:03:06.142Z,43.436,11.1361,10.14,2.9,ml,,68,0.118,0.66,us,us7000472y,2019-06-30T00:20:06.228Z,"2km N of Colle di Val d'Elsa, Italy",earthquake,4.4,4,0.057,40,reviewed,us,us
2019-06-28T22:29:24.141Z,8.4638,126.5247,91.42,4.4,mb,,128,9.276,0.44,us,us70004732,2019-06-28T23:26:02.040Z,"23km ENE of Hinatuan, Philippines",earthquake,13.4,9.1,0.067,64,reviewed,us,us
2019-06-28T22:21:33.530Z,-2.6269,138.5664,10,4.4,mb,,56,2.138,0.71,us,us70004ewg,2019-07-09T05:20:34.040Z,"224km W of Abepura, Indonesia",earthquake,8.3,1.9,0.069,60,reviewed,us,us
2019-06-28T18:47:03.010Z,18.9216,-64.426,56,3.26,md,7,344,1.6224,0.24,pr,pr2019179003,2019-06-29T16:56:04.040Z,"51km NE of Road Town, British Virgin Islands",earthquake,4.85,15.11,0.2,5,reviewed,pr,pr
2019-06-28T18:30:57.824Z,66.3245,-157.476,6.6,2.8,ml,,,,0.62,ak,ak01988c3h5f,2019-06-29T16:51:29.040Z,"70km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-28T18:14:25.730Z,-12.5764,166.0848,10,5.1,mb,,46,6.784,0.92,us,us700046ut,2019-06-29T18:21:16.040Z,"207km S of Lata, Solomon Islands",earthquake,8.7,1.8,0.049,135,reviewed,us,us
2019-06-28T18:07:33.840Z,-1.9304,122.5986,35,4.9,mb,,54,0.899,0.72,us,us700046ub,2019-06-29T15:39:01.040Z,"110km S of Luwuk, Indonesia",earthquake,5.6,2,0.055,104,reviewed,us,us
2019-06-28T16:46:47.809Z,66.3247,-157.4492,7.8,3.2,ml,,,,0.7,ak,ak01988b00mo,2019-06-28T16:57:06.196Z,"69km SSW of Kobuk, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-28T15:51:31.396Z,19.8856,144.4063,410.03,6.4,mww,,34,4.803,0.82,us,us700046la,2019-06-29T18:12:03.040Z,"88km SW of Farallon de Pajaros, Northern Mariana Islands",earthquake,9.9,6,0.043,53,reviewed,us,us
2019-06-28T15:11:53.377Z,55.0919,164.6681,10,4.3,mb,,168,4.107,1.1,us,us700046kb,2019-06-28T18:25:01.040Z,"85km W of Nikol'skoye, Russia",earthquake,15.6,2,0.057,89,reviewed,us,us
2019-06-28T14:44:53.038Z,60.4949,-138.7246,2.22,2.6,ml,,47,0.206,0.76,us,us700046jv,2019-07-05T13:43:30.040Z,"72km WSW of Haines Junction, Canada",earthquake,1.9,8.3,0.033,122,reviewed,us,us
2019-06-28T14:36:38.531Z,40.5163,20.7104,10,4.4,mb,,58,0.576,0.96,us,us700046jt,2019-07-05T13:33:06.040Z,"12km SSW of Korce, Albania",earthquake,4.3,2,0.24,5,reviewed,us,us
2019-06-28T13:21:54.896Z,-2.5918,121.7891,10,4.7,mb,,60,1.826,0.95,us,us700046j8,2019-07-05T13:22:00.040Z,"77km E of Malili, Indonesia",earthquake,5.8,1.9,0.102,29,reviewed,us,us
2019-06-28T13:21:02.434Z,65.0392,-164.0708,9.4,2.9,ml,,,,0.68,ak,ak01988929gd,2019-07-05T13:18:31.040Z,"87km NE of Nome, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-28T11:30:23.709Z,55.0431,163.9153,10,4.1,mb,,138,3.705,0.66,us,us700046i8,2019-06-28T12:43:03.040Z,"133km W of Nikol'skoye, Russia",earthquake,6.9,2,0.079,44,reviewed,us,us
2019-06-28T11:22:21.350Z,19.5568,-65.437,85,2.98,md,9,316,1.4735,0.29,pr,pr2019179001,2019-07-05T07:57:53.040Z,"139km NNE of Vieques, Puerto Rico",earthquake,5.22,11.12,0.01,3,reviewed,pr,pr
2019-06-28T11:17:31.734Z,8.4069,-82.8409,22.89,4.4,mb,,82,0.413,0.81,us,us700046i1,2019-06-29T02:56:34.271Z,"3km NE of Finca Blanco Numero Uno, Panama",earthquake,5.6,6.4,0.067,64,reviewed,us,us
